clock_tick,station_id,route_id,platform_state
1047,2,3,Empty
1047,3,1,Empty
1047,3,2,Empty
1047,4,3,Empty
1049,1,1,MovingPassengers
1049,1,2,MovingPassengers
1049,1,3,Empty
1049,2,1,Empty
1049,2,2,Empty
1049,2,3,Empty
1049,3,1,Empty
1049,3,2,Empty
1049,4,3,Empty
1050,1,1,Departure
1050,1,2,Departure
1050,1,3,Empty
1050,2,1,Empty
1050,2,2,Empty
1050,2,3,Empty
1050,3,1,Empty
1050,3,2,Empty
1050,4,3,Empty
1051,1,1,Empty
1051,1,2,Empty
1051,1,3,Empty
1051,2,1,Empty
1051,2,2,Empty
1051,2,3,Empty
1051,3,1,Empty
1051,3,2,MovingPassengers
1051,4,3,Empty
1052,1,1,Empty
1052,1,2,Empty
1052,1,3,Empty
1052,2,1,Empty
1052,2,2,Empty
1052,2,3,Empty
1052,3,1,Empty
1052,3,2,Departure
1052,4,3,Empty
1053,1,1,Empty
1053,1,2,Empty
1053,1,3,Empty
1053,2,1,Empty
1053,2,2,Empty
1053,2,3,Empty
1053,3,1,Empty
1053,3,2,Empty
1053,4,3,Empty
1054,1,1,Empty
1054,1,2,Empty
1054,1,3,MovingPassengers
1054,2,1,Empty
1054,2,2,Empty
1054,2,3,Empty
1054,3,1,Empty
1054,3,2,Empty
1054,4,3,Empty
1055,1,1,Empty
1055,1,2,Empty
1055,1,3,Departure
1055,2,1,Empty
1055,2,2,Empty
1055,2,3,Empty
1055,3,1,Empty
1055,3,2,Empty
1055,4,3,Empty
1057,1,1,Empty
1057,1,2,Empty
1057,1,3,MovingPassengers
1057,2,1,Empty
1057,2,2,Empty
1057,2,3,Empty
1057,3,1,Empty
1057,3,2,Empty
1057,4,3,Empty
1058,1,1,Empty
1058,1,2,Empty
1058,1,3,Departure
1058,2,1,Empty
1058,2,2,Empty
1058,2,3,Empty
1058,3,1,Empty
1058,3,2,Empty
1058,4,3,Empty
1060,1,1,Empty
1060,1,2,Empty
1060,1,3,Empty
1060,2,1,Empty
1060,2,2,Empty
1060,2,3,Empty
1060,3,1,Empty
1060,3,2,Empty
1060,4,3,Empty
1061,1,1,Empty
1061,1,2,Empty
1061,1,3,Empty
1061,2,1,Empty
1061,2,2,Empty
1061,2,3,Empty
1061,3,1,Empty
1061,3,2,Empty
1061,4,3,Empty
1062,1,1,Empty
1062,1,2,Empty
1062,1,3,Empty
1062,2,1,Empty
1062,2,2,Empty
1062,2,3,Empty
1062,3,1,Empty
1062,3,2,Empty
1062,4,3,Empty
1063,1,1,Empty
1063,1,2,Empty
1063,1,3,Empty
1063,2,1,Empty
1063,2,2,Empty
1063,2,3,Empty
1063,3,1,Empty
1063,3,2,Empty
1063,4,3,Empty
1065,1,1,Empty
1065,1,2,Empty
1065,1,3,Empty
1065,2,1,Empty
1065,2,2,Empty
1065,2,3,Empty
1065,3,1,Empty
1065,3,2,Empty
1065,4,3,Empty
1067,1,1,Empty
1067,1,2,Empty
1067,1,3,Empty
1067,2,1,Empty
1067,2,2,Empty
1067,2,3,Empty
1067,3,1,Empty
1067,3,2,Empty
1067,4,3,Empty
1068,1,1,Empty
1068,1,2,Empty
1068,1,3,Empty
1068,2,1,Empty
1068,2,2,Empty
1068,2,3,Empty
1068,3,1,MovingPassengers
1068,3,2,Empty
1068,4,3,Empty
1069,1,1,Empty
1069,1,2,Empty
1069,1,3,Empty
1069,2,1,Empty
1069,2,2,Empty
1069,2,3,Empty
1069,3,1,Departure
1069,3,2,Empty
1069,4,3,Empty
1073,1,1,Empty
1073,1,2,Empty
1073,1,3,Empty
1073,2,1,Empty
1073,2,2,Empty
1073,2,3,Empty
1073,3,1,Empty
1073,3,2,Empty
1073,4,3,Empty
1075,1,1,Empty
1075,1,2,Empty
1075,1,3,Empty
1075,2,1,Empty
1075,2,2,Empty
1075,2,3,Empty
1075,3,1,Empty
1075,3,2,Departure
1075,4,3,Empty
1077,1,1,Empty
1077,1,2,Empty
1077,1,3,Empty
1077,2,1,Empty
1077,2,2,Empty
1077,2,3,Empty
1077,3,1,Empty
1077,3,2,Empty
1077,4,3,Empty
1078,1,1,Empty
1078,1,2,Empty
1078,1,3,Empty
1078,2,1,Empty
1078,2,2,Empty
1078,2,3,Empty
1078,3,1,Empty
1078,3,2,Empty
1078,4,3,Empty
1079,1,1,Empty
1079,1,2,Empty
1079,1,3,Empty
1079,2,1,Empty
1079,2,2,Empty
1079,2,3,Empty
1079,3,1,Empty
1079,3,2,Empty
1079,4,3,Empty
1080,1,1,Empty
1080,1,2,Empty
1080,1,3,Empty
1080,2,1,Empty
1080,2,2,Empty
1080,2,3,Empty
1080,3,1,Empty
1080,3,2,Empty
1080,4,3,Empty
1081,1,1,Empty
1081,1,2,Empty
1081,1,3,MovingPassengers
1081,2,1,Empty
1081,2,2,Empty
1081,2,3,Empty
1081,3,1,Empty
1081,3,2,Empty
1081,4,3,Empty
1087,1,1,Empty
1087,1,2,Empty
1087,1,3,Empty
1087,2,1,MovingPassengers
1087,2,2,MovingPassengers
1087,2,3,Empty
1087,3,1,Empty
1087,3,2,Empty
1087,4,3,Empty
1088,1,1,Empty
1088,1,2,Empty
1088,1,3,Empty
1088,2,1,Departure
1088,2,2,Departure
1088,2,3,Empty
1074,1,3,Empty
1074,2,1,Empty
1074,2,2,Empty
1074,2,3,Empty
1074,3,1,Empty
1074,3,2,MovingPassengers
1074,4,3,Empty
1076,1,1,Empty
1076,1,2,Empty
1076,1,3,Empty
1076,2,1,Empty
1076,2,2,Empty
1076,2,3,Empty
1076,3,1,Empty
1076,3,2,Empty
1076,4,3,Empty
1082,1,1,Empty
1082,1,2,Empty
1082,1,3,Departure
1082,2,1,Empty
1082,2,2,Empty
1082,2,3,Empty
1082,3,1,Empty
1082,3,2,Empty
1082,4,3,Empty
1083,1,1,Empty
1083,1,2,Empty
1083,1,3,Empty
1083,2,1,Empty
1083,2,2,Empty
1083,2,3,Empty
1083,3,1,Empty
1083,3,2,Empty
1083,4,3,Empty
1084,1,1,Empty
1084,1,2,Empty
1084,1,3,Empty
1084,2,1,MovingPassengers
1084,2,2,Empty
1084,2,3,Empty
1084,3,1,Empty
1084,3,2,Empty
1084,4,3,Empty
1085,1,1,Empty
1085,1,2,Empty
1085,1,3,Empty
1085,2,1,Departure
1085,2,2,Empty
1085,2,3,Empty
1085,3,1,Empty
1085,3,2,Empty
1085,4,3,Empty
1086,1,1,Empty
1086,1,2,Empty
1086,1,3,Empty
1086,2,1,Empty
1086,2,2,Empty
1086,2,3,Empty
1086,3,1,Empty
1086,3,2,Empty
1086,4,3,Empty
1090,1,1,Empty
1090,1,2,Empty
1090,1,3,Empty
1090,2,1,Empty
1090,2,2,Empty
1090,2,3,Empty
1090,3,1,Empty
1090,3,2,Empty
1090,4,3,Empty
1091,1,1,Empty
1091,1,2,Empty
1091,1,3,Empty
1091,2,1,Empty
1091,2,2,Empty
1091,2,3,Empty
1091,3,1,Empty
1091,3,2,Empty
1091,4,3,Empty
1092,1,1,Empty
1092,1,2,Empty
1092,1,3,Empty
1092,2,1,Empty
1092,2,2,Empty
1092,2,3,MovingPassengers
1092,3,1,Empty
1092,3,2,Empty
1092,4,3,Empty
1093,1,1,Empty
1093,1,2,Empty
1093,1,3,Empty
1096,1,1,Empty
1096,1,2,Empty
1096,1,3,Empty
1096,2,1,Empty
1096,2,2,Empty
1096,2,3,Departure
1096,3,1,Empty
1096,3,2,Empty
1096,4,3,Empty
1097,1,1,Empty
1097,1,2,Empty
1097,1,3,Empty
1097,2,1,Empty
1097,2,2,Empty
1097,2,3,Empty
1097,3,1,Empty
1097,3,2,Empty
1097,4,3,Empty
1100,1,1,Empty
1100,1,2,Empty
1100,1,3,Empty
1100,2,1,Empty
1100,2,2,Empty
1100,2,3,Empty
1100,3,1,Empty
1100,3,2,Empty
1100,4,3,Empty
1103,1,2,Empty
1103,1,3,Empty
1103,2,1,Empty
1103,2,2,Empty
1103,2,3,Empty
1103,3,1,Empty
1103,3,2,Empty
1103,4,3,Empty
1104,1,1,Empty
1104,1,2,Empty
1104,1,3,Empty
1104,2,1,Empty
1104,2,2,Empty
1104,2,3,MovingPassengers
1104,3,1,Empty
1104,3,2,Empty
1104,4,3,Empty
1088,3,1,Empty
1088,3,2,Empty
1088,4,3,Empty
1089,1,1,Empty
1089,1,2,Empty
1089,1,3,Empty
1089,2,1,Empty
1089,2,2,Empty
1089,2,3,Empty
1089,3,1,Empty
1089,3,2,Empty
1089,4,3,Empty
1093,2,1,Empty
1093,2,2,Empty
1093,2,3,Departure
1093,3,1,Empty
1093,3,2,Empty
1093,4,3,Empty
1094,1,1,Empty
1094,1,2,Empty
1094,1,3,Empty
1094,2,1,Empty
1094,2,2,MovingPassengers
1094,2,3,Empty
1094,3,1,Empty
1094,3,2,Empty
1094,4,3,Empty
1095,1,1,Empty
1095,1,2,Empty
1095,1,3,Empty
1095,2,1,Empty
1095,2,2,Departure
1095,2,3,MovingPassengers
1095,3,1,Empty
1095,3,2,Empty
1095,4,3,Empty
1098,1,1,Empty
1098,1,2,Empty
1098,1,3,Empty
1098,2,1,Empty
1098,2,2,Empty
1098,2,3,Empty
1098,3,1,Empty
1098,3,2,Empty
1098,4,3,MovingPassengers
1099,1,1,Empty
1099,1,2,Empty
1099,1,3,Empty
1099,2,1,Empty
1099,2,2,Empty
1099,2,3,Empty
1099,3,1,Empty
1099,3,2,Empty
1099,4,3,Departure
1101,1,1,Empty
1101,1,2,Empty
1101,1,3,Empty
1101,2,1,Empty
1101,2,2,Empty
1101,2,3,Empty
1101,3,1,Empty
1101,3,2,Empty
1101,4,3,MovingPassengers
1102,1,1,Empty
1102,1,2,Empty
1102,1,3,Empty
1102,2,1,Empty
1102,2,2,Empty
1102,2,3,Empty
1102,3,1,Empty
1102,3,2,Empty
1102,4,3,Departure
1103,1,1,Empty
1105,1,1,Empty
1105,1,2,Empty
1105,1,3,Empty
1105,2,1,Empty
1105,2,2,Empty
1105,2,3,Departure
1105,3,1,Empty
1105,3,2,Empty
1105,4,3,Empty
1106,1,1,Empty
1106,1,2,Empty
1106,1,3,Empty
1106,2,1,Empty
1106,2,2,Empty
1106,2,3,Empty
1106,3,1,Empty
1106,3,2,Empty
1106,4,3,Empty
1109,1,1,Empty
1109,1,2,Empty
1109,1,3,Empty
1109,2,1,Empty
1109,2,2,Empty
1109,2,3,Empty
1109,3,1,Empty
1109,3,2,Empty
1109,4,3,Empty
1112,1,1,Empty
1112,1,2,Empty
1112,1,3,Empty
1112,2,1,Departure
1112,2,2,Empty
1112,2,3,Empty
1112,3,1,Empty
1112,3,2,Empty
1112,4,3,Empty
1113,1,1,Empty
1113,1,2,Empty
1113,1,3,Empty
1113,2,1,Empty
1113,2,2,Empty
1113,2,3,Empty
1113,3,1,Empty
1113,3,2,Empty
1113,4,3,Empty
1116,1,1,Empty
1116,1,2,Empty
1116,1,3,Empty
1116,2,1,Empty
1116,2,2,Empty
1116,2,3,Empty
1116,3,1,Empty
1116,3,2,Empty
1116,4,3,Empty
1117,1,1,Empty
1117,1,2,Empty
1117,1,3,Empty
1117,2,1,Empty
1117,2,2,MovingPassengers
1117,2,3,Empty
1117,3,1,Empty
1117,3,2,Empty
1107,1,1,Empty
1107,1,2,Empty
1107,1,3,Empty
1107,2,1,Empty
1107,2,2,Empty
1107,2,3,MovingPassengers
1107,3,1,Empty
1107,3,2,Empty
1107,4,3,Empty
1108,1,1,Empty
1108,1,2,Empty
1108,1,3,Empty
1108,2,1,Empty
1108,2,2,Empty
1108,2,3,Departure
1108,3,1,Empty
1108,3,2,Empty
1108,4,3,Empty
1110,1,1,Empty
1110,1,2,Empty
1110,1,3,Empty
1110,2,1,Empty
1110,2,2,Empty
1110,2,3,Empty
1110,3,1,Empty
1110,3,2,Empty
1110,4,3,Empty
1111,1,1,Empty
1111,1,2,Empty
1111,1,3,Empty
1111,2,1,MovingPassengers
1111,2,2,Empty
1111,2,3,Empty
1111,3,1,Empty
1111,3,2,Empty
1111,4,3,Empty
1114,1,1,Empty
1114,1,2,Empty
1114,1,3,Empty
1114,2,1,MovingPassengers
1114,2,2,MovingPassengers
1114,2,3,Empty
1114,3,1,Empty
1114,3,2,Empty
1114,4,3,Empty
1115,1,1,Empty
1115,1,2,Empty
1115,1,3,Empty
1115,2,1,Departure
1115,2,2,Departure
1115,2,3,Empty
1115,3,1,Empty
1115,3,2,Empty
1115,4,3,Empty
1118,1,1,Empty
1118,1,2,Empty
1118,1,3,Empty
1118,2,1,Empty
1118,2,2,Departure
1118,2,3,Empty
1118,3,1,Empty
1118,3,2,Empty
1118,4,3,Empty
1119,1,1,Empty
1119,1,2,Empty
1119,1,3,Empty
1119,2,1,Empty
1119,2,2,Empty
1119,2,3,MovingPassengers
1119,3,1,Empty
1119,3,2,Empty
1119,4,3,Empty
1120,1,1,Empty
1120,1,2,Empty
1120,1,3,Empty
1120,2,1,Empty
1120,2,2,Empty
1120,2,3,Departure
1120,3,1,Empty
1120,3,2,Empty
1120,4,3,Empty
1121,1,1,Empty
1121,1,2,Empty
1121,1,3,Empty
1121,2,1,Empty
1121,2,2,Empty
1121,2,3,Empty
1121,3,1,Empty
1121,3,2,Empty
1121,4,3,Empty
1122,1,1,Empty
1122,1,2,Empty
1122,1,3,Empty
1122,2,1,Empty
1122,2,2,Empty
1122,2,3,Empty
1122,3,1,Empty
1122,3,2,Empty
1122,4,3,Empty
1123,1,1,Empty
1123,1,2,Empty
1123,1,3,Empty
1123,2,1,Empty
1123,2,2,Empty
1123,2,3,Empty
1123,3,1,Empty
1123,3,2,Empty
1123,4,3,Empty
1130,1,1,Empty
1130,1,2,Empty
1130,1,3,Empty
1130,2,1,Empty
1130,2,2,Empty
1130,2,3,Empty
1130,3,1,MovingPassengers
1130,3,2,MovingPassengers
1130,4,3,Empty
1131,1,1,Empty
1131,1,2,Empty
1131,1,3,Empty
1131,2,1,Empty
1131,2,2,Empty
1131,2,3,MovingPassengers
1131,3,1,Departure
1131,3,2,Departure
1131,4,3,Empty
1132,1,1,Empty
1132,1,2,MovingPassengers
1132,1,3,Empty
1132,2,1,Empty
1132,2,2,Empty
1132,2,3,Departure
1132,3,1,Empty
1132,3,2,Empty
1117,4,3,Empty
1124,1,1,Empty
1124,1,2,Empty
1124,1,3,Empty
1124,2,1,Empty
1124,2,2,Empty
1124,2,3,Empty
1124,3,1,Empty
1124,3,2,Empty
1124,4,3,Empty
1125,1,1,Empty
1125,1,2,Empty
1125,1,3,Empty
1125,2,1,Empty
1125,2,2,Empty
1125,2,3,Empty
1125,3,1,Empty
1125,3,2,Empty
1125,4,3,MovingPassengers
1126,1,1,Empty
1126,1,2,Empty
1126,1,3,Empty
1126,2,1,Empty
1126,2,2,Empty
1126,2,3,Empty
1126,3,1,Empty
1126,3,2,Empty
1126,4,3,Departure
1127,1,1,Empty
1127,1,2,Empty
1127,1,3,Empty
1127,2,1,Empty
1127,2,2,Empty
1127,2,3,Empty
1127,3,1,MovingPassengers
1127,3,2,Empty
1127,4,3,Empty
1128,1,1,Empty
1128,1,2,Empty
1128,1,3,Empty
1128,2,1,Empty
1128,2,2,Empty
1128,2,3,Empty
1128,3,1,Departure
1128,3,2,Empty
1128,4,3,Empty
1129,1,1,Empty
1129,1,2,Empty
1129,1,3,Empty
1129,2,1,Empty
1129,2,2,Empty
1129,2,3,Empty
1129,3,1,Empty
1129,3,2,Empty
1129,4,3,Empty
1133,1,1,Empty
1133,1,2,Departure
1133,1,3,Empty
1133,2,1,Empty
1133,2,2,Empty
1133,2,3,Empty
1133,3,1,Empty
1133,3,2,Empty
1133,4,3,Empty
1134,1,1,Empty
1134,1,2,Empty
1134,1,3,Empty
1134,2,1,Empty
1134,2,2,Empty
1134,2,3,Empty
1134,3,1,Empty
1134,3,2,Empty
1134,4,3,Empty
1135,1,1,Empty
1135,1,2,Empty
1135,1,3,Empty
1135,2,1,Empty
1135,2,2,Empty
1135,2,3,Empty
1135,3,1,Empty
1135,3,2,Empty
1135,4,3,Empty
1136,1,1,Empty
1136,1,2,Empty
1136,1,3,Empty
1136,2,1,Empty
1136,2,2,Empty
1136,2,3,Empty
1136,3,1,Empty
1136,3,2,Empty
1136,4,3,Empty
1140,1,1,Empty
1140,1,2,Empty
1140,1,3,Empty
1140,2,1,Empty
1140,2,2,Empty
1140,2,3,Empty
1140,3,1,Empty
1140,3,2,Empty
1140,4,3,Empty
1141,1,1,Empty
1141,1,2,Empty
1141,1,3,Empty
1141,2,1,Empty
1141,2,2,Empty
1141,2,3,Empty
1141,3,1,Empty
1141,3,2,Empty
1141,4,3,Empty
1142,1,1,Empty
1142,1,2,Empty
1142,1,3,MovingPassengers
1142,2,1,Empty
1142,2,2,Empty
1142,2,3,Empty
1142,3,1,Empty
1142,3,2,Empty
1142,4,3,Empty
1143,1,1,Empty
1143,1,2,Empty
1143,1,3,Departure
1143,2,1,Empty
1143,2,2,Empty
1143,2,3,Empty
1143,3,1,Empty
1143,3,2,Empty
1143,4,3,Empty
1151,1,1,Empty
1151,1,2,Empty
1151,1,3,Empty
1151,2,1,Empty
1151,2,2,Empty
1151,2,3,Empty
1151,3,1,Empty
1151,3,2,Empty
1132,4,3,Empty
1137,1,1,Empty
1137,1,2,Empty
1137,1,3,Empty
1137,2,1,Empty
1137,2,2,Empty
1137,2,3,Empty
1137,3,1,Empty
1137,3,2,Empty
1137,4,3,Empty
1138,1,1,Empty
1138,1,2,Empty
1138,1,3,Empty
1138,2,1,Empty
1138,2,2,Empty
1138,2,3,Empty
1138,3,1,Empty
1138,3,2,Empty
1138,4,3,Empty
1139,1,1,Empty
1139,1,2,Empty
1139,1,3,Empty
1139,2,1,Empty
1139,2,2,Empty
1139,2,3,Empty
1139,3,1,Empty
1139,3,2,Empty
1139,4,3,Empty
1144,1,1,Empty
1144,1,2,Empty
1144,1,3,Empty
1144,2,1,Empty
1144,2,2,Empty
1144,2,3,Empty
1144,3,1,Empty
1144,3,2,Empty
1144,4,3,Empty
1145,1,1,Empty
1145,1,2,Empty
1145,1,3,MovingPassengers
1145,2,1,Empty
1145,2,2,Empty
1145,2,3,Empty
1145,3,1,Empty
1145,3,2,Empty
1145,4,3,Empty
1146,1,1,Empty
1146,1,2,Empty
1146,1,3,Departure
1146,2,1,Empty
1146,2,2,Empty
1146,2,3,Empty
1146,3,1,Empty
1146,3,2,Empty
1146,4,3,Empty
1147,1,1,Empty
1147,1,2,Empty
1147,1,3,Empty
1147,2,1,Empty
1147,2,2,Empty
1147,2,3,Empty
1147,3,1,Empty
1147,3,2,Empty
1147,4,3,Empty
1148,1,1,Empty
1148,1,2,Empty
1148,1,3,Empty
1148,2,1,Empty
1148,2,2,Empty
1148,2,3,Empty
1148,3,1,Empty
1148,3,2,Empty
1148,4,3,Empty
1149,1,1,MovingPassengers
1149,1,2,Empty
1149,1,3,Empty
1149,2,1,Empty
1149,2,2,Empty
1149,2,3,Empty
1149,3,1,Empty
1149,3,2,Empty
1149,4,3,Empty
1150,1,1,Departure
1150,1,2,Empty
1150,1,3,Empty
1150,2,1,Empty
1150,2,2,Empty
1150,2,3,Empty
1150,3,1,Empty
1150,3,2,Empty
1150,4,3,Empty
1152,1,1,MovingPassengers
1152,1,2,MovingPassengers
1152,1,3,Empty
1152,2,1,Empty
1152,2,2,Empty
1152,2,3,Empty
1152,3,1,Empty
1152,3,2,Empty
1152,4,3,Empty
1155,1,1,Empty
1155,1,2,MovingPassengers
1155,1,3,Empty
1155,2,1,Empty
1155,2,2,Empty
1155,2,3,Empty
1155,3,1,Empty
1155,3,2,Empty
1155,4,3,Empty
1156,1,1,Empty
1156,1,2,Departure
1156,1,3,Empty
1156,2,1,Empty
1156,2,2,Empty
1156,2,3,Empty
1156,3,1,Empty
1156,3,2,Empty
1156,4,3,Empty
1157,1,1,Empty
1157,1,2,Empty
1157,1,3,Empty
1157,2,1,Empty
1157,2,2,Empty
1157,2,3,Empty
1157,3,1,Empty
1157,3,2,Empty
1157,4,3,Empty
1158,1,1,Empty
1158,1,2,Empty
1158,1,3,Empty
1158,2,1,Empty
1158,2,2,Empty
1158,2,3,Empty
1158,3,1,Empty
1158,3,2,Empty
1151,4,3,Empty
1153,1,1,Departure
1153,1,2,Departure
1153,1,3,Empty
1153,2,1,Empty
1153,2,2,Empty
1153,2,3,Empty
1153,3,1,Empty
1153,3,2,Empty
1153,4,3,Empty
1154,1,1,Empty
1154,1,2,Empty
1154,1,3,Empty
1154,2,1,Empty
1154,2,2,Empty
1154,2,3,Empty
1154,3,1,Empty
1154,3,2,Empty
1154,4,3,Empty
1160,1,1,Empty
1160,1,2,Empty
1160,1,3,Empty
1160,2,1,Empty
1160,2,2,Empty
1160,2,3,Empty
1160,3,1,Empty
1160,3,2,Empty
1160,4,3,Empty
1161,1,1,Empty
1161,1,2,Empty
1161,1,3,Empty
1161,2,1,Empty
1161,2,2,Empty
1161,2,3,Empty
1161,3,1,Empty
1161,3,2,Empty
1161,4,3,Empty
1163,1,1,Empty
1163,1,2,Empty
1163,1,3,Empty
1163,2,1,Empty
1163,2,2,Empty
1163,2,3,Empty
1163,3,1,Empty
1163,3,2,Empty
1163,4,3,Empty
1165,1,1,Empty
1165,1,2,Empty
1165,1,3,Empty
1165,2,1,Empty
1165,2,2,Empty
1165,2,3,Empty
1165,3,1,Empty
1165,3,2,Empty
1165,4,3,Empty
1170,1,1,Empty
1170,1,2,Empty
1170,1,3,Departure
1170,2,1,MovingPassengers
1170,2,2,MovingPassengers
1170,2,3,Empty
1170,3,1,Empty
1170,3,2,Empty
1170,4,3,Empty
1171,1,1,Empty
1171,1,2,Empty
1171,1,3,Empty
1173,1,1,Empty
1173,1,2,Empty
1173,1,3,Empty
1173,2,1,MovingPassengers
1173,2,2,MovingPassengers
1173,2,3,Empty
1173,3,1,Empty
1173,3,2,Empty
1173,4,3,Empty
1174,1,1,Empty
1174,1,2,Empty
1174,1,3,Empty
1174,2,1,Departure
1174,2,2,Departure
1174,2,3,Empty
1174,3,1,Empty
1174,3,2,Empty
1174,4,3,Empty
1179,1,1,Empty
1179,1,2,Empty
1179,1,3,Empty
1179,2,1,Empty
1179,2,2,Empty
1179,2,3,Empty
1179,3,1,Empty
1179,3,2,Empty
1179,4,3,Empty
1180,1,1,Empty
1180,1,2,Empty
1180,1,3,Empty
1180,2,1,Empty
1180,2,2,Empty
1180,2,3,MovingPassengers
1180,3,1,Empty
1180,3,2,Empty
1180,4,3,Empty
1181,1,1,Empty
1181,1,2,Empty
1181,1,3,Empty
1181,2,1,Empty
1181,2,2,Empty
1181,2,3,Departure
1181,3,1,Empty
1181,3,2,Empty
1181,4,3,Empty
1182,1,1,Empty
1182,1,2,Empty
1182,1,3,Empty
1182,2,1,Empty
1182,2,2,Empty
1182,2,3,Empty
1182,3,1,Empty
1182,3,2,Empty
1182,4,3,Empty
1186,1,1,Empty
1186,1,2,Empty
1186,1,3,Empty
1186,2,1,Empty
1186,2,2,Empty
1186,2,3,Empty
1186,3,1,Empty
1186,3,2,Empty
1186,4,3,MovingPassengers
1187,1,1,Empty
1187,1,2,Empty
1187,1,3,Empty
1187,2,1,MovingPassengers
1187,2,2,Empty
1158,4,3,Empty
1159,1,1,Empty
1159,1,2,Empty
1159,1,3,Empty
1159,2,1,Empty
1159,2,2,Empty
1159,2,3,Empty
1159,3,1,Empty
1159,3,2,Empty
1159,4,3,Empty
1162,1,1,Empty
1162,1,2,Empty
1162,1,3,Empty
1162,2,1,Empty
1162,2,2,Empty
1162,2,3,Empty
1162,3,1,Empty
1162,3,2,Empty
1162,4,3,Empty
1164,1,1,Empty
1164,1,2,Empty
1164,1,3,Empty
1164,2,1,Empty
1164,2,2,Empty
1164,2,3,Empty
1164,3,1,Empty
1164,3,2,Empty
1164,4,3,Empty
1166,1,1,Empty
1166,1,2,Empty
1166,1,3,Empty
1166,2,1,Empty
1166,2,2,Empty
1166,2,3,Empty
1166,3,1,Empty
1166,3,2,Empty
1166,4,3,Empty
1167,1,1,Empty
1167,1,2,Empty
1167,1,3,Empty
1167,2,1,Empty
1167,2,2,Empty
1167,2,3,Empty
1167,3,1,Empty
1167,3,2,Empty
1167,4,3,Empty
1168,1,1,Empty
1168,1,2,Empty
1168,1,3,Empty
1168,2,1,Empty
1168,2,2,Empty
1168,2,3,Empty
1168,3,1,Empty
1168,3,2,Empty
1168,4,3,Empty
1169,1,1,Empty
1169,1,2,Empty
1169,1,3,MovingPassengers
1169,2,1,Empty
1169,2,2,Empty
1169,2,3,Empty
1169,3,1,Empty
1169,3,2,Empty
1169,4,3,Empty
1171,2,1,Departure
1171,2,2,Departure
1171,2,3,Empty
1171,3,1,Empty
1171,3,2,Empty
1171,4,3,Empty
1172,1,1,Empty
1172,1,2,Empty
1172,1,3,Empty
1172,2,1,Empty
1172,2,2,Empty
1172,2,3,Empty
1172,3,1,Empty
1172,3,2,Empty
1172,4,3,Empty
1175,1,1,Empty
1175,1,2,Empty
1175,1,3,Empty
1175,2,1,Empty
1175,2,2,Empty
1175,2,3,Empty
1175,3,1,Empty
1175,3,2,Empty
1175,4,3,Empty
1176,1,1,Empty
1176,1,2,Empty
1176,1,3,Empty
1176,2,1,Empty
1176,2,2,Empty
1176,2,3,Empty
1176,3,1,Empty
1176,3,2,Empty
1176,4,3,Empty
1177,1,1,Empty
1177,1,2,Empty
1177,1,3,Empty
1177,2,1,Empty
1177,2,2,Empty
1177,2,3,Empty
1177,3,1,Empty
1177,3,2,Empty
1177,4,3,Empty
1178,1,1,Empty
1178,1,2,Empty
1178,1,3,Empty
1178,2,1,Empty
1178,2,2,Empty
1178,2,3,Empty
1178,3,1,Empty
1178,3,2,Empty
1178,4,3,Empty
1183,1,1,Empty
1183,1,2,Empty
1183,1,3,Empty
1183,2,1,Empty
1183,2,2,Empty
1183,2,3,MovingPassengers
1183,3,1,Empty
1183,3,2,Empty
1183,4,3,Empty
1184,1,1,Empty
1184,1,2,Empty
1184,1,3,Empty
1184,2,1,Empty
1184,2,2,Empty
1184,2,3,Departure
1184,3,1,Empty
1184,3,2,Empty
1184,4,3,Empty
1185,1,1,Empty
1185,1,2,Empty
1185,1,3,Empty
1185,2,1,Empty
1185,2,2,Empty
1185,2,3,Empty
1185,3,1,Empty
1185,3,2,Empty
1185,4,3,Empty
1188,1,1,Empty
1188,1,2,Empty
1188,1,3,Empty
1188,2,1,Departure
1188,2,2,Empty
1188,2,3,Empty
1188,3,1,Empty
1188,3,2,Empty
1188,4,3,Empty
1193,1,1,Empty
1193,1,2,Empty
1193,1,3,Empty
1193,2,1,Empty
1193,2,2,MovingPassengers
1193,2,3,Departure
1193,3,1,Empty
1193,3,2,Empty
1193,4,3,Empty
1196,1,1,Empty
1196,1,2,Empty
1196,1,3,Empty
1196,2,1,Empty
1196,2,2,Empty
1196,2,3,Departure
1196,3,1,Empty
1196,3,2,Empty
1196,4,3,Empty
1198,1,1,Empty
1198,1,2,Empty
1198,1,3,Empty
1198,2,1,Empty
1198,2,2,Empty
1198,2,3,Empty
1198,3,1,Empty
1198,3,2,Empty
1198,4,3,Empty
1199,1,1,Empty
1199,1,2,Empty
1199,1,3,Empty
1199,2,1,Empty
1199,2,2,Empty
1199,2,3,Empty
1199,3,1,Empty
1199,3,2,Empty
1199,4,3,Empty
1202,1,1,Empty
1202,1,2,Empty
1202,1,3,Empty
1202,2,1,Empty
1202,2,2,Empty
1202,2,3,Empty
1202,3,1,Empty
1202,3,2,Empty
1202,4,3,Empty
1205,1,1,Empty
1205,1,2,Empty
1205,1,3,Empty
1205,2,1,Empty
1205,2,2,Empty
1205,2,3,Empty
1205,3,1,Empty
1205,3,2,Empty
1205,4,3,Empty
1206,1,1,Empty
1206,1,2,Empty
1206,1,3,Empty
1206,2,1,Empty
1206,2,2,Empty
