segment_id,clock_tick,trains_present
32,912,"[{'id': 204, 'position_km': 2.199}, {'id': 103, 'position_km': 0.5}, {'id': 104, 'position_km': 0.2}, {'id': 202, 'position_km': 0.2}]"
42,912,[]
21,912,[]
23,912,[]
24,912,[]
12,913,"[{'id': 302, 'position_km': 6.799}, {'id': 303, 'position_km': 6.199}, {'id': 101, 'position_km': 5.599}, {'id': 102, 'position_km': 4.999}, {'id': 201, 'position_km': 4.999}, {'id': 301, 'position_km': 1.4}]"
32,913,"[{'id': 204, 'position_km': 2.299}, {'id': 103, 'position_km': 0.6}, {'id': 104, 'position_km': 0.3}, {'id': 202, 'position_km': 0.3}]"
42,913,[]
21,913,[]
23,913,[]
24,913,[]
12,936,"[{'id': 301, 'position_km': 5.999}]"
23,1015,"[{'id': 204, 'position_km': 0.6}]"
24,1015,[]
23,896,"[{'id': 103, 'position_km': 3.199}, {'id': 104, 'position_km': 2.899}, {'id': 202, 'position_km': 2.899}, {'id': 203, 'position_km': 2.599}]"
24,896,[]
12,899,"[{'id': 302, 'position_km': 3.999}, {'id': 303, 'position_km': 3.399}, {'id': 101, 'position_km': 2.799}, {'id': 102, 'position_km': 2.199}, {'id': 201, 'position_km': 2.199}]"
32,899,"[{'id': 204, 'position_km': 0.899}]"
42,899,[]
21,899,"[{'id': 301, 'position_km': 6.199}]"
23,899,"[{'id': 103, 'position_km': 3.499}, {'id': 104, 'position_km': 3.199}, {'id': 202, 'position_km': 3.199}, {'id': 203, 'position_km': 2.899}]"
24,899,[]
12,900,"[{'id': 302, 'position_km': 4.199}, {'id': 303, 'position_km': 3.599}, {'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}]"
32,900,"[{'id': 204, 'position_km': 0.999}]"
42,900,[]
21,900,"[{'id': 301, 'position_km': 6.399}]"
23,900,"[{'id': 103, 'position_km': 3.599}, {'id': 104, 'position_km': 3.299}, {'id': 202, 'position_km': 3.299}, {'id': 203, 'position_km': 2.999}]"
24,900,[]
12,901,"[{'id': 302, 'position_km': 4.399}, {'id': 303, 'position_km': 3.799}, {'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}]"
32,901,"[{'id': 204, 'position_km': 1.099}]"
42,901,[]
21,901,"[{'id': 301, 'position_km': 6.599}]"
23,901,"[{'id': 103, 'position_km': 3.699}, {'id': 104, 'position_km': 3.399}, {'id': 202, 'position_km': 3.399}, {'id': 203, 'position_km': 3.099}]"
24,901,[]
12,905,"[{'id': 302, 'position_km': 5.199}, {'id': 303, 'position_km': 4.599}, {'id': 101, 'position_km': 3.999}, {'id': 102, 'position_km': 3.399}, {'id': 201, 'position_km': 3.399}]"
32,905,"[{'id': 204, 'position_km': 1.499}]"
42,905,[]
21,905,[]
23,905,"[{'id': 103, 'position_km': 4.0}, {'id': 104, 'position_km': 3.799}, {'id': 202, 'position_km': 3.799}, {'id': 203, 'position_km': 3.499}]"
24,905,[]
12,906,"[{'id': 302, 'position_km': 5.399}, {'id': 303, 'position_km': 4.799}, {'id': 101, 'position_km': 4.199}, {'id': 102, 'position_km': 3.599}, {'id': 201, 'position_km': 3.599}]"
32,906,"[{'id': 204, 'position_km': 1.599}]"
42,906,[]
21,906,[]
23,906,"[{'id': 104, 'position_km': 3.899}, {'id': 202, 'position_km': 3.899}, {'id': 203, 'position_km': 3.599}]"
24,906,[]
12,907,"[{'id': 302, 'position_km': 5.599}, {'id': 303, 'position_km': 4.999}, {'id': 101, 'position_km': 4.399}, {'id': 102, 'position_km': 3.799}, {'id': 201, 'position_km': 3.799}, {'id': 301, 'position_km': 0.2}]"
32,907,"[{'id': 204, 'position_km': 1.699}]"
42,907,[]
21,907,[]
23,907,"[{'id': 104, 'position_km': 3.999}, {'id': 202, 'position_km': 3.999}, {'id': 203, 'position_km': 3.699}]"
24,907,[]
12,908,"[{'id': 302, 'position_km': 5.799}, {'id': 303, 'position_km': 5.199}, {'id': 101, 'position_km': 4.599}, {'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}, {'id': 301, 'position_km': 0.4}]"
32,908,"[{'id': 204, 'position_km': 1.799}, {'id': 103, 'position_km': 0.1}]"
42,908,[]
21,908,[]
23,908,"[{'id': 104, 'position_km': 4.0}, {'id': 202, 'position_km': 4.0}, {'id': 203, 'position_km': 3.799}]"
24,908,[]
12,910,"[{'id': 302, 'position_km': 6.199}, {'id': 303, 'position_km': 5.599}, {'id': 101, 'position_km': 4.999}, {'id': 102, 'position_km': 4.399}, {'id': 201, 'position_km': 4.399}, {'id': 301, 'position_km': 0.8}]"
32,910,"[{'id': 204, 'position_km': 1.999}, {'id': 103, 'position_km': 0.3}]"
42,910,[]
21,910,[]
23,910,"[{'id': 203, 'position_km': 3.999}]"
24,910,[]
12,911,"[{'id': 302, 'position_km': 6.399}, {'id': 303, 'position_km': 5.799}, {'id': 101, 'position_km': 5.199}, {'id': 102, 'position_km': 4.599}, {'id': 201, 'position_km': 4.599}, {'id': 301, 'position_km': 1.0}]"
32,911,"[{'id': 204, 'position_km': 2.099}, {'id': 103, 'position_km': 0.4}, {'id': 104, 'position_km': 0.1}, {'id': 202, 'position_km': 0.1}]"
42,911,[]
21,911,[]
23,911,"[{'id': 203, 'position_km': 4.0}]"
24,911,[]
12,916,"[{'id': 303, 'position_km': 6.799}, {'id': 101, 'position_km': 6.199}, {'id': 102, 'position_km': 5.599}, {'id': 201, 'position_km': 5.599}, {'id': 301, 'position_km': 1.999}]"
32,916,"[{'id': 204, 'position_km': 2.599}, {'id': 103, 'position_km': 0.899}, {'id': 104, 'position_km': 0.6}, {'id': 202, 'position_km': 0.6}, {'id': 203, 'position_km': 0.3}]"
42,916,[]
21,916,[]
23,916,[]
24,916,[]
12,917,"[{'id': 303, 'position_km': 6.999}, {'id': 101, 'position_km': 6.399}, {'id': 102, 'position_km': 5.799}, {'id': 201, 'position_km': 5.799}, {'id': 301, 'position_km': 2.199}]"
32,917,"[{'id': 204, 'position_km': 2.699}, {'id': 103, 'position_km': 0.999}, {'id': 104, 'position_km': 0.7}, {'id': 202, 'position_km': 0.7}, {'id': 203, 'position_km': 0.4}]"
42,917,[]
21,917,[]
23,917,[]
24,917,[]
12,918,"[{'id': 303, 'position_km': 7.0}, {'id': 101, 'position_km': 6.599}, {'id': 102, 'position_km': 5.999}, {'id': 201, 'position_km': 5.999}, {'id': 301, 'position_km': 2.399}]"
32,918,"[{'id': 204, 'position_km': 2.799}, {'id': 103, 'position_km': 1.099}, {'id': 104, 'position_km': 0.799}, {'id': 202, 'position_km': 0.799}, {'id': 203, 'position_km': 0.5}]"
42,918,[]
21,918,[]
23,918,[]
24,918,"[{'id': 302, 'position_km': 0.3}]"
12,919,"[{'id': 101, 'position_km': 6.799}, {'id': 102, 'position_km': 6.199}, {'id': 201, 'position_km': 6.199}, {'id': 301, 'position_km': 2.599}]"
32,919,"[{'id': 204, 'position_km': 2.899}, {'id': 103, 'position_km': 1.199}, {'id': 104, 'position_km': 0.899}, {'id': 202, 'position_km': 0.899}, {'id': 203, 'position_km': 0.6}]"
42,919,[]
21,919,[]
23,919,[]
24,919,"[{'id': 302, 'position_km': 0.6}]"
12,921,"[{'id': 101, 'position_km': 7.0}, {'id': 102, 'position_km': 6.599}, {'id': 201, 'position_km': 6.599}, {'id': 301, 'position_km': 2.999}]"
32,921,"[{'id': 204, 'position_km': 3.099}, {'id': 103, 'position_km': 1.399}, {'id': 104, 'position_km': 1.099}, {'id': 202, 'position_km': 1.099}, {'id': 203, 'position_km': 0.799}]"
42,921,[]
21,921,[]
23,921,[]
24,921,"[{'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.3}]"
12,922,"[{'id': 102, 'position_km': 6.799}, {'id': 201, 'position_km': 6.799}, {'id': 301, 'position_km': 3.199}]"
32,922,"[{'id': 204, 'position_km': 3.199}, {'id': 103, 'position_km': 1.499}, {'id': 104, 'position_km': 1.199}, {'id': 202, 'position_km': 1.199}, {'id': 203, 'position_km': 0.899}]"
42,922,[]
21,922,[]
23,922,[]
24,922,"[{'id': 303, 'position_km': 0.6}]"
12,923,"[{'id': 102, 'position_km': 6.999}, {'id': 201, 'position_km': 6.999}, {'id': 301, 'position_km': 3.399}]"
32,923,"[{'id': 204, 'position_km': 3.299}, {'id': 103, 'position_km': 1.599}, {'id': 104, 'position_km': 1.299}, {'id': 202, 'position_km': 1.299}, {'id': 203, 'position_km': 0.999}]"
42,923,[]
21,923,[]
23,923,[]
24,923,"[{'id': 303, 'position_km': 0.899}]"
12,924,"[{'id': 102, 'position_km': 7.0}, {'id': 201, 'position_km': 7.0}, {'id': 301, 'position_km': 3.599}]"
32,924,"[{'id': 204, 'position_km': 3.399}, {'id': 103, 'position_km': 1.699}, {'id': 104, 'position_km': 1.399}, {'id': 202, 'position_km': 1.399}, {'id': 203, 'position_km': 1.099}]"
42,924,"[{'id': 302, 'position_km': 0.3}]"
21,924,[]
23,924,"[{'id': 101, 'position_km': 0.1}]"
24,924,"[{'id': 303, 'position_km': 1.0}]"
12,925,"[{'id': 301, 'position_km': 3.799}]"
12,941,"[{'id': 301, 'position_km': 6.999}]"
24,1036,"[{'id': 301, 'position_km': 1.0}]"
12,914,"[{'id': 302, 'position_km': 6.999}, {'id': 303, 'position_km': 6.399}, {'id': 101, 'position_km': 5.799}, {'id': 102, 'position_km': 5.199}, {'id': 201, 'position_km': 5.199}, {'id': 301, 'position_km': 1.599}]"
32,914,"[{'id': 204, 'position_km': 2.399}, {'id': 103, 'position_km': 0.7}, {'id': 104, 'position_km': 0.4}, {'id': 202, 'position_km': 0.4}, {'id': 203, 'position_km': 0.1}]"
42,914,[]
21,914,[]
23,914,[]
24,914,[]
12,915,"[{'id': 302, 'position_km': 7.0}, {'id': 303, 'position_km': 6.599}, {'id': 101, 'position_km': 5.999}, {'id': 102, 'position_km': 5.399}, {'id': 201, 'position_km': 5.399}, {'id': 301, 'position_km': 1.799}]"
32,915,"[{'id': 204, 'position_km': 2.499}, {'id': 103, 'position_km': 0.799}, {'id': 104, 'position_km': 0.5}, {'id': 202, 'position_km': 0.5}, {'id': 203, 'position_km': 0.2}]"
42,915,[]
21,915,[]
23,915,[]
24,915,[]
12,920,"[{'id': 101, 'position_km': 6.999}, {'id': 102, 'position_km': 6.399}, {'id': 201, 'position_km': 6.399}, {'id': 301, 'position_km': 2.799}]"
32,920,"[{'id': 204, 'position_km': 2.999}, {'id': 103, 'position_km': 1.299}, {'id': 104, 'position_km': 0.999}, {'id': 202, 'position_km': 0.999}, {'id': 203, 'position_km': 0.7}]"
42,920,[]
21,920,[]
23,920,[]
24,920,"[{'id': 302, 'position_km': 0.899}]"
12,926,"[{'id': 301, 'position_km': 3.999}]"
32,926,"[{'id': 204, 'position_km': 3.599}, {'id': 103, 'position_km': 1.899}, {'id': 104, 'position_km': 1.599}, {'id': 202, 'position_km': 1.599}, {'id': 203, 'position_km': 1.299}]"
42,926,"[{'id': 302, 'position_km': 0.899}]"
21,926,[]
23,926,"[{'id': 101, 'position_km': 0.3}]"
24,926,[]
12,927,"[{'id': 301, 'position_km': 4.199}]"
32,927,"[{'id': 204, 'position_km': 3.699}, {'id': 103, 'position_km': 1.999}, {'id': 104, 'position_km': 1.699}, {'id': 202, 'position_km': 1.699}, {'id': 203, 'position_km': 1.399}]"
42,927,"[{'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.3}]"
21,927,[]
23,927,"[{'id': 101, 'position_km': 0.4}, {'id': 102, 'position_km': 0.1}, {'id': 201, 'position_km': 0.1}]"
24,927,[]
12,928,"[{'id': 301, 'position_km': 4.399}]"
32,928,"[{'id': 204, 'position_km': 3.799}, {'id': 103, 'position_km': 2.099}, {'id': 104, 'position_km': 1.799}, {'id': 202, 'position_km': 1.799}, {'id': 203, 'position_km': 1.499}]"
42,928,"[{'id': 303, 'position_km': 0.6}]"
21,928,[]
23,928,"[{'id': 101, 'position_km': 0.5}, {'id': 102, 'position_km': 0.2}, {'id': 201, 'position_km': 0.2}]"
24,928,[]
12,929,"[{'id': 301, 'position_km': 4.599}]"
32,929,"[{'id': 204, 'position_km': 3.899}, {'id': 103, 'position_km': 2.199}, {'id': 104, 'position_km': 1.899}, {'id': 202, 'position_km': 1.899}, {'id': 203, 'position_km': 1.599}]"
42,929,"[{'id': 303, 'position_km': 0.899}]"
21,929,[]
23,929,"[{'id': 101, 'position_km': 0.6}, {'id': 102, 'position_km': 0.3}, {'id': 201, 'position_km': 0.3}]"
24,929,[]
12,934,"[{'id': 301, 'position_km': 5.599}]"
32,934,"[{'id': 103, 'position_km': 2.699}, {'id': 104, 'position_km': 2.399}, {'id': 202, 'position_km': 2.399}, {'id': 203, 'position_km': 2.099}]"
42,934,[]
21,934,"[{'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.4}, {'id': 204, 'position_km': 0.2}]"
23,934,"[{'id': 101, 'position_km': 1.099}, {'id': 102, 'position_km': 0.799}, {'id': 201, 'position_km': 0.799}]"
24,934,[]
12,935,"[{'id': 301, 'position_km': 5.799}]"
32,935,"[{'id': 103, 'position_km': 2.799}, {'id': 104, 'position_km': 2.499}, {'id': 202, 'position_km': 2.499}, {'id': 203, 'position_km': 2.199}]"
42,935,[]
21,935,"[{'id': 302, 'position_km': 1.2}, {'id': 303, 'position_km': 0.6}, {'id': 204, 'position_km': 0.4}]"
32,959,[]
42,959,[]
12,1038,[]
32,925,"[{'id': 204, 'position_km': 3.499}, {'id': 103, 'position_km': 1.799}, {'id': 104, 'position_km': 1.499}, {'id': 202, 'position_km': 1.499}, {'id': 203, 'position_km': 1.199}]"
42,925,"[{'id': 302, 'position_km': 0.6}]"
21,925,[]
23,925,"[{'id': 101, 'position_km': 0.2}]"
24,925,[]
12,930,"[{'id': 301, 'position_km': 4.799}]"
32,930,"[{'id': 204, 'position_km': 3.999}, {'id': 103, 'position_km': 2.299}, {'id': 104, 'position_km': 1.999}, {'id': 202, 'position_km': 1.999}, {'id': 203, 'position_km': 1.699}]"
42,930,"[{'id': 303, 'position_km': 1.0}]"
21,930,"[{'id': 302, 'position_km': 0.2}]"
23,930,"[{'id': 101, 'position_km': 0.7}, {'id': 102, 'position_km': 0.4}, {'id': 201, 'position_km': 0.4}]"
24,930,[]
12,931,"[{'id': 301, 'position_km': 4.999}]"
32,931,"[{'id': 204, 'position_km': 4.0}, {'id': 103, 'position_km': 2.399}, {'id': 104, 'position_km': 2.099}, {'id': 202, 'position_km': 2.099}, {'id': 203, 'position_km': 1.799}]"
42,931,[]
21,931,"[{'id': 302, 'position_km': 0.4}]"
23,931,"[{'id': 101, 'position_km': 0.799}, {'id': 102, 'position_km': 0.5}, {'id': 201, 'position_km': 0.5}]"
24,931,[]
12,932,"[{'id': 301, 'position_km': 5.199}]"
32,932,"[{'id': 103, 'position_km': 2.499}, {'id': 104, 'position_km': 2.199}, {'id': 202, 'position_km': 2.199}, {'id': 203, 'position_km': 1.899}]"
42,932,[]
21,932,"[{'id': 302, 'position_km': 0.6}]"
23,932,"[{'id': 101, 'position_km': 0.899}, {'id': 102, 'position_km': 0.6}, {'id': 201, 'position_km': 0.6}]"
24,932,[]
12,933,"[{'id': 301, 'position_km': 5.399}]"
32,933,"[{'id': 103, 'position_km': 2.599}, {'id': 104, 'position_km': 2.299}, {'id': 202, 'position_km': 2.299}, {'id': 203, 'position_km': 1.999}]"
42,933,[]
21,933,"[{'id': 302, 'position_km': 0.8}, {'id': 303, 'position_km': 0.2}]"
23,933,"[{'id': 101, 'position_km': 0.999}, {'id': 102, 'position_km': 0.7}, {'id': 201, 'position_km': 0.7}]"
24,933,[]
12,937,"[{'id': 301, 'position_km': 6.199}]"
32,937,"[{'id': 103, 'position_km': 2.999}, {'id': 104, 'position_km': 2.699}, {'id': 202, 'position_km': 2.699}, {'id': 203, 'position_km': 2.399}]"
42,937,[]
21,937,"[{'id': 302, 'position_km': 1.599}, {'id': 303, 'position_km': 1.0}, {'id': 204, 'position_km': 0.8}]"
23,937,"[{'id': 101, 'position_km': 1.399}, {'id': 102, 'position_km': 1.099}, {'id': 201, 'position_km': 1.099}]"
24,937,[]
12,938,"[{'id': 301, 'position_km': 6.399}]"
32,938,"[{'id': 103, 'position_km': 3.099}, {'id': 104, 'position_km': 2.799}, {'id': 202, 'position_km': 2.799}, {'id': 203, 'position_km': 2.499}]"
42,938,[]
21,938,"[{'id': 302, 'position_km': 1.799}, {'id': 303, 'position_km': 1.2}, {'id': 204, 'position_km': 1.0}]"
23,938,"[{'id': 101, 'position_km': 1.499}, {'id': 102, 'position_km': 1.199}, {'id': 201, 'position_km': 1.199}]"
24,938,[]
12,939,"[{'id': 301, 'position_km': 6.599}]"
32,939,"[{'id': 103, 'position_km': 3.199}, {'id': 104, 'position_km': 2.899}, {'id': 202, 'position_km': 2.899}, {'id': 203, 'position_km': 2.599}]"
42,939,[]
21,939,"[{'id': 302, 'position_km': 1.999}, {'id': 303, 'position_km': 1.4}, {'id': 204, 'position_km': 1.2}]"
23,939,"[{'id': 101, 'position_km': 1.599}, {'id': 102, 'position_km': 1.299}, {'id': 201, 'position_km': 1.299}]"
24,939,[]
12,940,"[{'id': 301, 'position_km': 6.799}]"
32,940,"[{'id': 103, 'position_km': 3.299}, {'id': 104, 'position_km': 2.999}, {'id': 202, 'position_km': 2.999}, {'id': 203, 'position_km': 2.699}]"
42,940,[]
21,940,"[{'id': 302, 'position_km': 2.199}, {'id': 303, 'position_km': 1.599}, {'id': 204, 'position_km': 1.4}]"
23,940,"[{'id': 101, 'position_km': 1.699}, {'id': 102, 'position_km': 1.399}, {'id': 201, 'position_km': 1.399}]"
24,940,[]
32,936,"[{'id': 103, 'position_km': 2.899}, {'id': 104, 'position_km': 2.599}, {'id': 202, 'position_km': 2.599}, {'id': 203, 'position_km': 2.299}]"
42,936,[]
21,936,"[{'id': 302, 'position_km': 1.4}, {'id': 303, 'position_km': 0.8}, {'id': 204, 'position_km': 0.6}]"
23,936,"[{'id': 101, 'position_km': 1.299}, {'id': 102, 'position_km': 0.999}, {'id': 201, 'position_km': 0.999}]"
24,936,[]
12,942,"[{'id': 301, 'position_km': 7.0}]"
32,942,"[{'id': 103, 'position_km': 3.499}, {'id': 104, 'position_km': 3.199}, {'id': 202, 'position_km': 3.199}, {'id': 203, 'position_km': 2.899}]"
42,942,[]
21,942,"[{'id': 302, 'position_km': 2.599}, {'id': 303, 'position_km': 1.999}, {'id': 204, 'position_km': 1.799}]"
23,942,"[{'id': 101, 'position_km': 1.899}, {'id': 102, 'position_km': 1.599}, {'id': 201, 'position_km': 1.599}]"
24,942,[]
12,943,[]
32,943,"[{'id': 103, 'position_km': 3.599}, {'id': 104, 'position_km': 3.299}, {'id': 202, 'position_km': 3.299}, {'id': 203, 'position_km': 2.999}]"
42,943,[]
21,943,"[{'id': 302, 'position_km': 2.799}, {'id': 303, 'position_km': 2.199}, {'id': 204, 'position_km': 1.999}]"
23,943,"[{'id': 101, 'position_km': 1.999}, {'id': 102, 'position_km': 1.699}, {'id': 201, 'position_km': 1.699}]"
24,943,[]
12,946,[]
32,946,"[{'id': 103, 'position_km': 3.899}, {'id': 104, 'position_km': 3.599}, {'id': 202, 'position_km': 3.599}, {'id': 203, 'position_km': 3.299}]"
42,946,[]
21,946,"[{'id': 302, 'position_km': 3.399}, {'id': 303, 'position_km': 2.799}, {'id': 204, 'position_km': 2.599}]"
23,946,"[{'id': 101, 'position_km': 2.299}, {'id': 102, 'position_km': 1.999}, {'id': 201, 'position_km': 1.999}]"
24,946,"[{'id': 301, 'position_km': 0.6}]"
12,947,[]
32,947,"[{'id': 103, 'position_km': 3.999}, {'id': 104, 'position_km': 3.699}, {'id': 202, 'position_km': 3.699}, {'id': 203, 'position_km': 3.399}]"
42,947,[]
21,947,"[{'id': 302, 'position_km': 3.599}, {'id': 303, 'position_km': 2.999}, {'id': 204, 'position_km': 2.799}]"
23,947,"[{'id': 101, 'position_km': 2.399}, {'id': 102, 'position_km': 2.099}, {'id': 201, 'position_km': 2.099}]"
24,947,"[{'id': 301, 'position_km': 0.899}]"
12,948,[]
32,948,"[{'id': 103, 'position_km': 4.0}, {'id': 104, 'position_km': 3.799}, {'id': 202, 'position_km': 3.799}, {'id': 203, 'position_km': 3.499}]"
42,948,[]
21,948,"[{'id': 302, 'position_km': 3.799}, {'id': 303, 'position_km': 3.199}, {'id': 204, 'position_km': 2.999}]"
23,948,"[{'id': 101, 'position_km': 2.499}, {'id': 102, 'position_km': 2.199}, {'id': 201, 'position_km': 2.199}]"
24,948,"[{'id': 301, 'position_km': 1.0}]"
12,954,[]
32,954,"[{'id': 203, 'position_km': 4.0}]"
42,954,"[{'id': 301, 'position_km': 1.0}]"
21,954,"[{'id': 302, 'position_km': 4.999}, {'id': 303, 'position_km': 4.399}, {'id': 204, 'position_km': 4.199}, {'id': 103, 'position_km': 0.8}, {'id': 104, 'position_km': 0.2}, {'id': 202, 'position_km': 0.2}]"
23,954,"[{'id': 101, 'position_km': 3.099}, {'id': 102, 'position_km': 2.799}, {'id': 201, 'position_km': 2.799}]"
24,954,[]
12,955,[]
32,955,[]
42,955,[]
21,955,"[{'id': 302, 'position_km': 5.199}, {'id': 303, 'position_km': 4.599}, {'id': 204, 'position_km': 4.399}, {'id': 103, 'position_km': 1.0}, {'id': 104, 'position_km': 0.4}, {'id': 202, 'position_km': 0.4}]"
23,955,"[{'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.899}, {'id': 201, 'position_km': 2.899}]"
24,955,[]
12,956,[]
32,956,[]
42,956,[]
21,956,"[{'id': 302, 'position_km': 5.399}, {'id': 303, 'position_km': 4.799}, {'id': 204, 'position_km': 4.599}, {'id': 103, 'position_km': 1.2}, {'id': 104, 'position_km': 0.6}, {'id': 202, 'position_km': 0.6}]"
32,1038,[]
42,1038,[]
32,941,"[{'id': 103, 'position_km': 3.399}, {'id': 104, 'position_km': 3.099}, {'id': 202, 'position_km': 3.099}, {'id': 203, 'position_km': 2.799}]"
42,941,[]
21,941,"[{'id': 302, 'position_km': 2.399}, {'id': 303, 'position_km': 1.799}, {'id': 204, 'position_km': 1.599}]"
23,941,"[{'id': 101, 'position_km': 1.799}, {'id': 102, 'position_km': 1.499}, {'id': 201, 'position_km': 1.499}]"
24,941,[]
12,944,[]
32,944,"[{'id': 103, 'position_km': 3.699}, {'id': 104, 'position_km': 3.399}, {'id': 202, 'position_km': 3.399}, {'id': 203, 'position_km': 3.099}]"
42,944,[]
21,944,"[{'id': 302, 'position_km': 2.999}, {'id': 303, 'position_km': 2.399}, {'id': 204, 'position_km': 2.199}]"
23,944,"[{'id': 101, 'position_km': 2.099}, {'id': 102, 'position_km': 1.799}, {'id': 201, 'position_km': 1.799}]"
24,944,[]
12,945,[]
32,945,"[{'id': 103, 'position_km': 3.799}, {'id': 104, 'position_km': 3.499}, {'id': 202, 'position_km': 3.499}, {'id': 203, 'position_km': 3.199}]"
42,945,[]
21,945,"[{'id': 302, 'position_km': 3.199}, {'id': 303, 'position_km': 2.599}, {'id': 204, 'position_km': 2.399}]"
23,945,"[{'id': 101, 'position_km': 2.199}, {'id': 102, 'position_km': 1.899}, {'id': 201, 'position_km': 1.899}]"
24,945,"[{'id': 301, 'position_km': 0.3}]"
12,949,[]
32,949,"[{'id': 104, 'position_km': 3.899}, {'id': 202, 'position_km': 3.899}, {'id': 203, 'position_km': 3.599}]"
42,949,[]
21,949,"[{'id': 302, 'position_km': 3.999}, {'id': 303, 'position_km': 3.399}, {'id': 204, 'position_km': 3.199}]"
23,949,"[{'id': 101, 'position_km': 2.599}, {'id': 102, 'position_km': 2.299}, {'id': 201, 'position_km': 2.299}]"
24,949,[]
12,950,[]
32,950,"[{'id': 104, 'position_km': 3.999}, {'id': 202, 'position_km': 3.999}, {'id': 203, 'position_km': 3.699}]"
42,950,[]
21,950,"[{'id': 302, 'position_km': 4.199}, {'id': 303, 'position_km': 3.599}, {'id': 204, 'position_km': 3.399}]"
23,950,"[{'id': 101, 'position_km': 2.699}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}]"
24,950,[]
12,951,[]
32,951,"[{'id': 104, 'position_km': 4.0}, {'id': 202, 'position_km': 4.0}, {'id': 203, 'position_km': 3.799}]"
42,951,"[{'id': 301, 'position_km': 0.3}]"
21,951,"[{'id': 302, 'position_km': 4.399}, {'id': 303, 'position_km': 3.799}, {'id': 204, 'position_km': 3.599}, {'id': 103, 'position_km': 0.2}]"
23,951,"[{'id': 101, 'position_km': 2.799}, {'id': 102, 'position_km': 2.499}, {'id': 201, 'position_km': 2.499}]"
24,951,[]
12,952,[]
32,952,"[{'id': 203, 'position_km': 3.899}]"
42,952,"[{'id': 301, 'position_km': 0.6}]"
21,952,"[{'id': 302, 'position_km': 4.599}, {'id': 303, 'position_km': 3.999}, {'id': 204, 'position_km': 3.799}, {'id': 103, 'position_km': 0.4}]"
23,952,"[{'id': 101, 'position_km': 2.899}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}]"
24,952,[]
12,953,[]
32,953,"[{'id': 203, 'position_km': 3.999}]"
42,953,"[{'id': 301, 'position_km': 0.899}]"
21,953,"[{'id': 302, 'position_km': 4.799}, {'id': 303, 'position_km': 4.199}, {'id': 204, 'position_km': 3.999}, {'id': 103, 'position_km': 0.6}]"
23,953,"[{'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.699}, {'id': 201, 'position_km': 2.699}]"
24,953,[]
12,958,[]
32,958,[]
42,958,[]
21,958,"[{'id': 302, 'position_km': 5.799}, {'id': 303, 'position_km': 5.199}, {'id': 204, 'position_km': 4.999}, {'id': 103, 'position_km': 1.599}, {'id': 104, 'position_km': 1.0}, {'id': 202, 'position_km': 1.0}, {'id': 203, 'position_km': 0.4}, {'id': 301, 'position_km': 0.4}]"
23,958,"[{'id': 101, 'position_km': 3.499}, {'id': 102, 'position_km': 3.199}, {'id': 201, 'position_km': 3.199}]"
24,958,[]
12,959,[]
23,956,"[{'id': 101, 'position_km': 3.299}, {'id': 102, 'position_km': 2.999}, {'id': 201, 'position_km': 2.999}]"
24,956,[]
12,957,[]
32,957,[]
42,957,[]
21,957,"[{'id': 302, 'position_km': 5.599}, {'id': 303, 'position_km': 4.999}, {'id': 204, 'position_km': 4.799}, {'id': 103, 'position_km': 1.4}, {'id': 104, 'position_km': 0.8}, {'id': 202, 'position_km': 0.8}, {'id': 203, 'position_km': 0.2}, {'id': 301, 'position_km': 0.2}]"
23,957,"[{'id': 101, 'position_km': 3.399}, {'id': 102, 'position_km': 3.099}, {'id': 201, 'position_km': 3.099}]"
24,957,[]
12,961,[]
32,961,[]
42,961,[]
21,961,"[{'id': 302, 'position_km': 6.399}, {'id': 303, 'position_km': 5.799}, {'id': 204, 'position_km': 5.599}, {'id': 103, 'position_km': 2.199}, {'id': 104, 'position_km': 1.599}, {'id': 202, 'position_km': 1.599}, {'id': 203, 'position_km': 1.0}, {'id': 301, 'position_km': 1.0}]"
23,961,"[{'id': 101, 'position_km': 3.799}, {'id': 102, 'position_km': 3.499}, {'id': 201, 'position_km': 3.499}]"
24,961,[]
12,966,[]
32,966,[]
42,966,[]
21,966,"[{'id': 303, 'position_km': 6.799}, {'id': 204, 'position_km': 6.599}, {'id': 103, 'position_km': 3.199}, {'id': 104, 'position_km': 2.599}, {'id': 202, 'position_km': 2.599}, {'id': 203, 'position_km': 1.999}, {'id': 301, 'position_km': 1.999}]"
23,966,"[{'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}]"
24,966,[]
12,971,"[{'id': 302, 'position_km': 0.8}, {'id': 303, 'position_km': 0.2}]"
