clock_tick,train_id,station_id,segment_id,stops_seen_so_far,passenger_count
1065,302,,12.0,"[4, 2, 1]",0
1065,303,,12.0,"[4, 2, 1]",0
1065,204,,32.0,[3],0
1065,301,,21.0,"[4, 2]",0
1065,103,,23.0,"[1, 2]",0
1065,104,,23.0,"[1, 2]",0
1065,202,,23.0,"[3, 2, 1, 2]",0
1065,203,,23.0,"[3, 2, 1, 2]",0
1066,101,,12.0,[1],0
1066,102,,12.0,[1],0
1066,201,,12.0,"[3, 2, 1]",0
1066,302,,12.0,"[4, 2, 1]",0
1066,303,,12.0,"[4, 2, 1]",0
1066,204,,32.0,[3],0
1066,301,,21.0,"[4, 2]",0
1066,103,,23.0,"[1, 2]",0
1066,104,,23.0,"[1, 2]",0
1066,202,,23.0,"[3, 2, 1, 2]",0
1066,203,,23.0,"[3, 2, 1, 2]",0
1068,103,3.0,,"[1, 2, 3]",0
1068,101,,12.0,[1],0
1068,102,,12.0,[1],0
1068,201,,12.0,"[3, 2, 1]",0
1068,302,,12.0,"[4, 2, 1]",0
1068,303,,12.0,"[4, 2, 1]",0
1068,204,,32.0,[3],0
1068,301,,21.0,"[4, 2]",0
1068,104,,23.0,"[1, 2]",0
1068,202,,23.0,"[3, 2, 1, 2]",0
1068,203,,23.0,"[3, 2, 1, 2]",0
1069,103,3.0,,"[1, 2, 3]",0
1069,101,,12.0,[1],0
1069,102,,12.0,[1],0
1069,201,,12.0,"[3, 2, 1]",0
1069,302,,12.0,"[4, 2, 1]",0
1069,303,,12.0,"[4, 2, 1]",0
1069,204,,32.0,[3],0
1069,301,,21.0,"[4, 2]",0
1069,104,,23.0,"[1, 2]",0
1069,202,,23.0,"[3, 2, 1, 2]",0
1069,203,,23.0,"[3, 2, 1, 2]",0
1070,101,,12.0,[1],0
1070,102,,12.0,[1],0
1070,201,,12.0,"[3, 2, 1]",0
1070,302,,12.0,"[4, 2, 1]",0
1070,303,,12.0,"[4, 2, 1]",0
1070,204,,32.0,[3],0
1070,103,,32.0,"[1, 2, 3]",0
1070,301,,21.0,"[4, 2]",0
1070,104,,23.0,"[1, 2]",0
1070,202,,23.0,"[3, 2, 1, 2]",0
1070,203,,23.0,"[3, 2, 1, 2]",0
1073,101,,12.0,[1],0
1073,102,,12.0,[1],0
1073,201,,12.0,"[3, 2, 1]",0
1073,302,,12.0,"[4, 2, 1]",0
1073,303,,12.0,"[4, 2, 1]",0
1073,204,,32.0,[3],0
1073,103,,32.0,"[1, 2, 3]",0
1073,104,,32.0,"[1, 2, 3]",0
1073,202,,32.0,[3],0
1073,301,,21.0,"[4, 2]",0
1073,203,,23.0,"[3, 2, 1, 2]",0
1074,203,3.0,,"[3, 2, 1, 2, 3]",0
1074,101,,12.0,[1],0
1074,102,,12.0,[1],0
1074,201,,12.0,"[3, 2, 1]",0
1074,302,,12.0,"[4, 2, 1]",0
1074,303,,12.0,"[4, 2, 1]",0
1074,204,,32.0,[3],0
1074,103,,32.0,"[1, 2, 3]",0
1074,104,,32.0,"[1, 2, 3]",0
1074,202,,32.0,[3],0
1074,301,,21.0,"[4, 2]",0
1076,101,,12.0,[1],0
1076,102,,12.0,[1],0
1076,201,,12.0,"[3, 2, 1]",0
1076,302,,12.0,"[4, 2, 1]",0
1076,303,,12.0,"[4, 2, 1]",0
1076,204,,32.0,[3],0
1076,103,,32.0,"[1, 2, 3]",0
1076,104,,32.0,"[1, 2, 3]",0
1076,202,,32.0,[3],0
1076,203,,32.0,[3],0
1076,301,,21.0,"[4, 2]",0
1078,101,,12.0,[1],0
1071,201,,12.0,"[3, 2, 1]",0
1071,302,,12.0,"[4, 2, 1]",0
1071,303,,12.0,"[4, 2, 1]",0
1071,204,,32.0,[3],0
1071,103,,32.0,"[1, 2, 3]",0
1071,301,,21.0,"[4, 2]",0
1071,203,,23.0,"[3, 2, 1, 2]",0
1072,104,3.0,,"[1, 2, 3]",0
1072,202,3.0,,[3],0
1072,101,,12.0,[1],0
1072,102,,12.0,[1],0
1072,201,,12.0,"[3, 2, 1]",0
1072,302,,12.0,"[4, 2, 1]",0
1072,303,,12.0,"[4, 2, 1]",0
1072,204,,32.0,[3],0
1072,103,,32.0,"[1, 2, 3]",0
1072,301,,21.0,"[4, 2]",0
1072,203,,23.0,"[3, 2, 1, 2]",0
1075,203,3.0,,[3],0
1075,101,,12.0,[1],0
1075,102,,12.0,[1],0
1075,201,,12.0,"[3, 2, 1]",0
1075,302,,12.0,"[4, 2, 1]",0
1075,303,,12.0,"[4, 2, 1]",0
1075,204,,32.0,[3],0
1075,103,,32.0,"[1, 2, 3]",0
1075,104,,32.0,"[1, 2, 3]",0
1075,202,,32.0,[3],0
1075,301,,21.0,"[4, 2]",0
1077,101,,12.0,[1],0
1077,102,,12.0,[1],0
1077,201,,12.0,"[3, 2, 1]",0
1077,302,,12.0,"[4, 2, 1]",0
1077,303,,12.0,"[4, 2, 1]",0
1077,204,,32.0,[3],0
1077,103,,32.0,"[1, 2, 3]",0
1077,104,,32.0,"[1, 2, 3]",0
1077,202,,32.0,[3],0
1077,203,,32.0,[3],0
1077,301,,21.0,"[4, 2]",0
1080,101,,12.0,[1],0
1080,102,,12.0,[1],0
1080,201,,12.0,"[3, 2, 1]",0
1080,302,,12.0,"[4, 2, 1]",0
1080,303,,12.0,"[4, 2, 1]",0
1080,204,,32.0,[3],0
1080,103,,32.0,"[1, 2, 3]",0
1080,104,,32.0,"[1, 2, 3]",0
1080,202,,32.0,[3],0
1080,203,,32.0,[3],0
1080,301,,21.0,"[4, 2]",0
1081,301,1.0,,"[4, 2, 1]",0
1081,101,,12.0,[1],0
1081,102,,12.0,[1],0
1081,201,,12.0,"[3, 2, 1]",0
1081,302,,12.0,"[4, 2, 1]",0
1081,303,,12.0,"[4, 2, 1]",0
1081,204,,32.0,[3],0
1081,103,,32.0,"[1, 2, 3]",0
1081,104,,32.0,"[1, 2, 3]",0
1081,202,,32.0,[3],0
1081,203,,32.0,[3],0
1082,301,1.0,,"[4, 2, 1]",0
1084,101,2.0,,"[1, 2]",0
1084,102,,12.0,[1],0
1084,201,,12.0,"[3, 2, 1]",0
1084,302,,12.0,"[4, 2, 1]",0
1084,303,,12.0,"[4, 2, 1]",0
1084,301,,12.0,"[4, 2, 1]",1
1084,204,,32.0,[3],0
1084,103,,32.0,"[1, 2, 3]",0
1084,104,,32.0,"[1, 2, 3]",0
1084,202,,32.0,[3],0
1084,203,,32.0,[3],0
1087,102,2.0,,"[1, 2]",0
1087,201,2.0,,"[3, 2, 1, 2]",0
1087,302,,12.0,"[4, 2, 1]",0
1087,303,,12.0,"[4, 2, 1]",0
1087,301,,12.0,"[4, 2, 1]",1
1087,204,,32.0,[3],0
1087,103,,32.0,"[1, 2, 3]",0
1087,104,,32.0,"[1, 2, 3]",0
1087,202,,32.0,[3],0
1087,203,,32.0,[3],0
1087,101,,23.0,"[1, 2]",0
1089,204,,32.0,[3],0
1089,103,,32.0,"[1, 2, 3]",0
1089,104,,32.0,"[1, 2, 3]",0
1089,202,,32.0,[3],0
1089,203,,32.0,[3],0
1089,101,,23.0,"[1, 2]",0
1089,102,,23.0,"[1, 2]",0
1078,102,,12.0,[1],0
1078,201,,12.0,"[3, 2, 1]",0
1078,302,,12.0,"[4, 2, 1]",0
1078,303,,12.0,"[4, 2, 1]",0
1078,204,,32.0,[3],0
1078,103,,32.0,"[1, 2, 3]",0
1078,104,,32.0,"[1, 2, 3]",0
1078,202,,32.0,[3],0
1078,203,,32.0,[3],0
1078,301,,21.0,"[4, 2]",0
1079,101,,12.0,[1],0
1079,102,,12.0,[1],0
1079,201,,12.0,"[3, 2, 1]",0
1079,302,,12.0,"[4, 2, 1]",0
1079,303,,12.0,"[4, 2, 1]",0
1079,204,,32.0,[3],0
1079,103,,32.0,"[1, 2, 3]",0
1079,104,,32.0,"[1, 2, 3]",0
1079,202,,32.0,[3],0
1079,203,,32.0,[3],0
1079,301,,21.0,"[4, 2]",0
1082,101,,12.0,[1],0
1082,102,,12.0,[1],0
1082,201,,12.0,"[3, 2, 1]",0
1082,302,,12.0,"[4, 2, 1]",0
1082,303,,12.0,"[4, 2, 1]",0
1082,204,,32.0,[3],0
1082,103,,32.0,"[1, 2, 3]",0
1082,104,,32.0,"[1, 2, 3]",0
1082,202,,32.0,[3],0
1082,203,,32.0,[3],0
1083,101,,12.0,[1],0
1083,102,,12.0,[1],0
1083,201,,12.0,"[3, 2, 1]",0
1083,302,,12.0,"[4, 2, 1]",0
1083,303,,12.0,"[4, 2, 1]",0
1083,301,,12.0,"[4, 2, 1]",1
1083,204,,32.0,[3],0
1083,103,,32.0,"[1, 2, 3]",0
1083,104,,32.0,"[1, 2, 3]",0
1083,202,,32.0,[3],0
1083,203,,32.0,[3],0
1085,101,2.0,,"[1, 2]",0
1085,102,,12.0,[1],0
1085,201,,12.0,"[3, 2, 1]",0
1085,302,,12.0,"[4, 2, 1]",0
1085,303,,12.0,"[4, 2, 1]",0
1085,301,,12.0,"[4, 2, 1]",1
1085,204,,32.0,[3],0
1085,103,,32.0,"[1, 2, 3]",0
1085,104,,32.0,"[1, 2, 3]",0
1085,202,,32.0,[3],0
1085,203,,32.0,[3],0
1086,102,,12.0,[1],0
1086,201,,12.0,"[3, 2, 1]",0
1086,302,,12.0,"[4, 2, 1]",0
1086,303,,12.0,"[4, 2, 1]",0
1086,301,,12.0,"[4, 2, 1]",1
1086,204,,32.0,[3],0
1086,103,,32.0,"[1, 2, 3]",0
1086,104,,32.0,"[1, 2, 3]",0
1086,202,,32.0,[3],0
1086,203,,32.0,[3],0
1086,101,,23.0,"[1, 2]",0
1088,102,2.0,,"[1, 2]",0
1088,201,2.0,,"[3, 2, 1, 2]",0
1088,302,,12.0,"[4, 2, 1]",0
1088,303,,12.0,"[4, 2, 1]",0
1088,301,,12.0,"[4, 2, 1]",1
1088,204,,32.0,[3],0
1088,103,,32.0,"[1, 2, 3]",0
1088,104,,32.0,"[1, 2, 3]",0
1088,202,,32.0,[3],0
1088,203,,32.0,[3],0
1088,101,,23.0,"[1, 2]",0
1089,302,,12.0,"[4, 2, 1]",0
1089,303,,12.0,"[4, 2, 1]",0
1089,301,,12.0,"[4, 2, 1]",1
1093,303,,12.0,"[4, 2, 1]",0
1093,301,,12.0,"[4, 2, 1]",1
1093,204,,32.0,[3],0
1093,103,,32.0,"[1, 2, 3]",0
1093,104,,32.0,"[1, 2, 3]",0
1093,202,,32.0,[3],0
1093,203,,32.0,[3],0
1093,101,,23.0,"[1, 2]",0
1093,102,,23.0,"[1, 2]",0
1093,201,,23.0,"[3, 2, 1, 2]",0
1094,204,2.0,,"[3, 2]",0
1094,303,,12.0,"[4, 2, 1]",0
1094,301,,12.0,"[4, 2, 1]",1
1094,103,,32.0,"[1, 2, 3]",0
1089,201,,23.0,"[3, 2, 1, 2]",0
1090,302,,12.0,"[4, 2, 1]",0
1090,303,,12.0,"[4, 2, 1]",0
1090,301,,12.0,"[4, 2, 1]",1
1090,204,,32.0,[3],0
1090,103,,32.0,"[1, 2, 3]",0
1090,104,,32.0,"[1, 2, 3]",0
1090,202,,32.0,[3],0
1090,203,,32.0,[3],0
1090,101,,23.0,"[1, 2]",0
1090,102,,23.0,"[1, 2]",0
1090,201,,23.0,"[3, 2, 1, 2]",0
1091,302,,12.0,"[4, 2, 1]",0
1091,303,,12.0,"[4, 2, 1]",0
1091,301,,12.0,"[4, 2, 1]",1
1091,204,,32.0,[3],0
1091,103,,32.0,"[1, 2, 3]",0
1091,104,,32.0,"[1, 2, 3]",0
1091,202,,32.0,[3],0
1091,203,,32.0,[3],0
1091,101,,23.0,"[1, 2]",0
1091,102,,23.0,"[1, 2]",0
1091,201,,23.0,"[3, 2, 1, 2]",0
1092,302,2.0,,"[4, 2, 1, 2]",0
1092,303,,12.0,"[4, 2, 1]",0
1092,301,,12.0,"[4, 2, 1]",1
1092,204,,32.0,[3],0
1092,103,,32.0,"[1, 2, 3]",0
1092,104,,32.0,"[1, 2, 3]",0
1092,202,,32.0,[3],0
1092,203,,32.0,[3],0
1092,101,,23.0,"[1, 2]",0
1092,102,,23.0,"[1, 2]",0
1092,201,,23.0,"[3, 2, 1, 2]",0
1093,302,2.0,,"[4, 2, 1, 2]",0
1095,303,2.0,,"[4, 2, 1, 2]",0
1095,204,2.0,,"[3, 2]",0
1095,301,,12.0,"[4, 2, 1]",1
1097,301,,12.0,"[4, 2, 1]",1
1097,103,,32.0,"[1, 2, 3]",0
1097,104,,32.0,"[1, 2, 3]",0
1097,202,,32.0,[3],0
1097,203,,32.0,[3],0
1097,204,,21.0,"[3, 2]",0
1097,101,,23.0,"[1, 2]",0
1097,102,,23.0,"[1, 2]",0
1097,201,,23.0,"[3, 2, 1, 2]",0
1097,302,,24.0,"[4, 2, 1, 2]",0
1097,303,,24.0,"[4, 2, 1, 2]",0
1098,302,4.0,,"[4, 2, 1, 2, 4]",0
1098,301,,12.0,"[4, 2, 1]",1
1098,103,,32.0,"[1, 2, 3]",0
1098,104,,32.0,"[1, 2, 3]",0
1098,202,,32.0,[3],0
1098,203,,32.0,[3],0
1098,204,,21.0,"[3, 2]",0
1098,101,,23.0,"[1, 2]",0
1098,102,,23.0,"[1, 2]",0
1098,201,,23.0,"[3, 2, 1, 2]",0
1098,303,,24.0,"[4, 2, 1, 2]",0
1100,301,,12.0,"[4, 2, 1]",1
1100,103,,32.0,"[1, 2, 3]",0
1100,104,,32.0,"[1, 2, 3]",0
1100,202,,32.0,[3],0
1100,203,,32.0,[3],0
1100,302,,42.0,[4],0
1100,204,,21.0,"[3, 2]",0
1100,101,,23.0,"[1, 2]",0
1100,102,,23.0,"[1, 2]",0
1100,201,,23.0,"[3, 2, 1, 2]",0
1100,303,,24.0,"[4, 2, 1, 2]",0
1103,301,,12.0,"[4, 2, 1]",1
1103,103,,32.0,"[1, 2, 3]",0
1103,104,,32.0,"[1, 2, 3]",0
1103,202,,32.0,[3],0
1103,203,,32.0,[3],0
1103,302,,42.0,[4],0
1103,303,,42.0,[4],0
1103,204,,21.0,"[3, 2]",0
1103,101,,23.0,"[1, 2]",0
1103,102,,23.0,"[1, 2]",0
1103,201,,23.0,"[3, 2, 1, 2]",0
1104,302,2.0,,"[4, 2]",0
1104,301,,12.0,"[4, 2, 1]",1
1104,103,,32.0,"[1, 2, 3]",0
1104,104,,32.0,"[1, 2, 3]",0
1104,202,,32.0,[3],0
1104,203,,32.0,[3],0
1104,303,,42.0,[4],0
1104,204,,21.0,"[3, 2]",0
1104,101,,23.0,"[1, 2]",0
1104,102,,23.0,"[1, 2]",0
1094,104,,32.0,"[1, 2, 3]",0
1094,202,,32.0,[3],0
1094,203,,32.0,[3],0
1094,101,,23.0,"[1, 2]",0
1094,102,,23.0,"[1, 2]",0
1094,201,,23.0,"[3, 2, 1, 2]",0
1094,302,,24.0,"[4, 2, 1, 2]",0
1095,103,,32.0,"[1, 2, 3]",0
1095,104,,32.0,"[1, 2, 3]",0
1095,202,,32.0,[3],0
1095,203,,32.0,[3],0
1095,101,,23.0,"[1, 2]",0
1095,102,,23.0,"[1, 2]",0
1095,201,,23.0,"[3, 2, 1, 2]",0
1095,302,,24.0,"[4, 2, 1, 2]",0
1096,303,2.0,,"[4, 2, 1, 2]",0
1096,301,,12.0,"[4, 2, 1]",1
1096,103,,32.0,"[1, 2, 3]",0
1096,104,,32.0,"[1, 2, 3]",0
1096,202,,32.0,[3],0
1096,203,,32.0,[3],0
1096,204,,21.0,"[3, 2]",0
1096,101,,23.0,"[1, 2]",0
1096,102,,23.0,"[1, 2]",0
1096,201,,23.0,"[3, 2, 1, 2]",0
1096,302,,24.0,"[4, 2, 1, 2]",0
1099,302,4.0,,[4],0
1099,301,,12.0,"[4, 2, 1]",1
1099,103,,32.0,"[1, 2, 3]",0
1099,104,,32.0,"[1, 2, 3]",0
1099,202,,32.0,[3],0
1099,203,,32.0,[3],0
1099,204,,21.0,"[3, 2]",0
1099,101,,23.0,"[1, 2]",0
1099,102,,23.0,"[1, 2]",0
1099,201,,23.0,"[3, 2, 1, 2]",0
1099,303,,24.0,"[4, 2, 1, 2]",0
1101,303,4.0,,"[4, 2, 1, 2, 4]",0
1101,301,,12.0,"[4, 2, 1]",1
1101,103,,32.0,"[1, 2, 3]",0
1101,104,,32.0,"[1, 2, 3]",0
1101,202,,32.0,[3],0
1101,203,,32.0,[3],0
1101,302,,42.0,[4],0
1101,204,,21.0,"[3, 2]",0
1101,101,,23.0,"[1, 2]",0
1101,102,,23.0,"[1, 2]",0
1101,201,,23.0,"[3, 2, 1, 2]",0
1102,303,4.0,,[4],0
1102,301,,12.0,"[4, 2, 1]",1
1102,103,,32.0,"[1, 2, 3]",0
1102,104,,32.0,"[1, 2, 3]",0
1102,202,,32.0,[3],0
1102,203,,32.0,[3],0
1102,302,,42.0,[4],0
1102,204,,21.0,"[3, 2]",0
1102,101,,23.0,"[1, 2]",0
1102,102,,23.0,"[1, 2]",0
1102,201,,23.0,"[3, 2, 1, 2]",0
1105,302,2.0,,"[4, 2]",0
1105,301,,12.0,"[4, 2, 1]",1
1105,103,,32.0,"[1, 2, 3]",0
1105,104,,32.0,"[1, 2, 3]",0
1105,202,,32.0,[3],0
1105,203,,32.0,[3],0
1105,303,,42.0,[4],0
1105,204,,21.0,"[3, 2]",0
1105,101,,23.0,"[1, 2]",0
1105,102,,23.0,"[1, 2]",0
1105,201,,23.0,"[3, 2, 1, 2]",0
1106,301,,12.0,"[4, 2, 1]",1
1106,103,,32.0,"[1, 2, 3]",0
1106,104,,32.0,"[1, 2, 3]",0
1106,202,,32.0,[3],0
1106,203,,32.0,[3],0
1106,303,,42.0,[4],0
1106,204,,21.0,"[3, 2]",0
1106,302,,21.0,"[4, 2]",0
1106,101,,23.0,"[1, 2]",0
1106,102,,23.0,"[1, 2]",0
1106,201,,23.0,"[3, 2, 1, 2]",0
1107,303,2.0,,"[4, 2]",0
1107,301,,12.0,"[4, 2, 1]",1
1107,103,,32.0,"[1, 2, 3]",0
1107,104,,32.0,"[1, 2, 3]",0
1107,202,,32.0,[3],0
1107,203,,32.0,[3],0
1107,204,,21.0,"[3, 2]",0
1107,302,,21.0,"[4, 2]",0
1107,101,,23.0,"[1, 2]",0
1107,102,,23.0,"[1, 2]",0
1107,201,,23.0,"[3, 2, 1, 2]",0
1109,301,,12.0,"[4, 2, 1]",1
1104,201,,23.0,"[3, 2, 1, 2]",0
1108,303,2.0,,"[4, 2]",0
1108,301,,12.0,"[4, 2, 1]",1
1108,103,,32.0,"[1, 2, 3]",0
1108,104,,32.0,"[1, 2, 3]",0
1108,202,,32.0,[3],0
1108,203,,32.0,[3],0
1108,204,,21.0,"[3, 2]",0
1108,302,,21.0,"[4, 2]",0
1108,101,,23.0,"[1, 2]",0
1108,102,,23.0,"[1, 2]",0
1108,201,,23.0,"[3, 2, 1, 2]",0
1110,301,,12.0,"[4, 2, 1]",1
1110,103,,32.0,"[1, 2, 3]",0
1110,104,,32.0,"[1, 2, 3]",0
1110,202,,32.0,[3],0
1110,203,,32.0,[3],0
1110,204,,21.0,"[3, 2]",0
1110,302,,21.0,"[4, 2]",0
1110,303,,21.0,"[4, 2]",0
1110,101,,23.0,"[1, 2]",0
1110,102,,23.0,"[1, 2]",0
1110,201,,23.0,"[3, 2, 1, 2]",0
1111,103,2.0,,"[1, 2, 3, 2]",0
1111,301,,12.0,"[4, 2, 1]",1
1111,104,,32.0,"[1, 2, 3]",0
1111,202,,32.0,[3],0
1111,203,,32.0,[3],0
1111,204,,21.0,"[3, 2]",0
1111,302,,21.0,"[4, 2]",0
1111,303,,21.0,"[4, 2]",0
1111,101,,23.0,"[1, 2]",0
1111,102,,23.0,"[1, 2]",0
1111,201,,23.0,"[3, 2, 1, 2]",0
1114,104,2.0,,"[1, 2, 3, 2]",0
1114,202,2.0,,"[3, 2]",0
1114,301,,12.0,"[4, 2, 1]",1
1114,203,,32.0,[3],0
1114,204,,21.0,"[3, 2]",0
1114,302,,21.0,"[4, 2]",0
1114,303,,21.0,"[4, 2]",0
1114,103,,21.0,"[1, 2, 3, 2]",0
1114,101,,23.0,"[1, 2]",0
1114,102,,23.0,"[1, 2]",0
1114,201,,23.0,"[3, 2, 1, 2]",0
1115,104,2.0,,"[1, 2, 3, 2]",0
1115,202,2.0,,"[3, 2]",0
1115,301,,12.0,"[4, 2, 1]",1
1115,203,,32.0,[3],0
1115,204,,21.0,"[3, 2]",0
1115,302,,21.0,"[4, 2]",0
1115,303,,21.0,"[4, 2]",0
1115,103,,21.0,"[1, 2, 3, 2]",0
1115,101,,23.0,"[1, 2]",0
1115,102,,23.0,"[1, 2]",0
1115,201,,23.0,"[3, 2, 1, 2]",0
1122,204,,21.0,"[3, 2]",0
1122,302,,21.0,"[4, 2]",0
1122,303,,21.0,"[4, 2]",0
1122,103,,21.0,"[1, 2, 3, 2]",0
1122,104,,21.0,"[1, 2, 3, 2]",0
1122,202,,21.0,"[3, 2]",0
1122,203,,21.0,"[3, 2]",0
1122,101,,23.0,"[1, 2]",0
1122,102,,23.0,"[1, 2]",0
1122,201,,23.0,"[3, 2, 1, 2]",0
1122,301,,24.0,"[4, 2, 1, 2]",0
1123,204,,21.0,"[3, 2]",0
1123,302,,21.0,"[4, 2]",0
1123,303,,21.0,"[4, 2]",0
1123,103,,21.0,"[1, 2, 3, 2]",0
1123,104,,21.0,"[1, 2, 3, 2]",0
1123,202,,21.0,"[3, 2]",0
1123,203,,21.0,"[3, 2]",0
1123,101,,23.0,"[1, 2]",0
1123,102,,23.0,"[1, 2]",0
1123,201,,23.0,"[3, 2, 1, 2]",0
1123,301,,24.0,"[4, 2, 1, 2]",0
1124,204,,21.0,"[3, 2]",0
1124,302,,21.0,"[4, 2]",0
1124,303,,21.0,"[4, 2]",0
1124,103,,21.0,"[1, 2, 3, 2]",0
1124,104,,21.0,"[1, 2, 3, 2]",0
1124,202,,21.0,"[3, 2]",0
1124,203,,21.0,"[3, 2]",0
1124,101,,23.0,"[1, 2]",0
1124,102,,23.0,"[1, 2]",0
1124,201,,23.0,"[3, 2, 1, 2]",0
1124,301,,24.0,"[4, 2, 1, 2]",0
1125,301,4.0,,"[4, 2, 1, 2, 4]",0
1125,204,,21.0,"[3, 2]",0
1125,302,,21.0,"[4, 2]",0
1125,303,,21.0,"[4, 2]",0
1109,103,,32.0,"[1, 2, 3]",0
1109,104,,32.0,"[1, 2, 3]",0
1109,202,,32.0,[3],0
1109,203,,32.0,[3],0
1109,204,,21.0,"[3, 2]",0
1109,302,,21.0,"[4, 2]",0
1109,303,,21.0,"[4, 2]",0
1109,101,,23.0,"[1, 2]",0
1109,102,,23.0,"[1, 2]",0
1109,201,,23.0,"[3, 2, 1, 2]",0
1112,103,2.0,,"[1, 2, 3, 2]",0
1112,301,,12.0,"[4, 2, 1]",1
1112,104,,32.0,"[1, 2, 3]",0
1112,202,,32.0,[3],0
1112,203,,32.0,[3],0
1112,204,,21.0,"[3, 2]",0
1112,302,,21.0,"[4, 2]",0
1112,303,,21.0,"[4, 2]",0
1112,101,,23.0,"[1, 2]",0
1112,102,,23.0,"[1, 2]",0
1112,201,,23.0,"[3, 2, 1, 2]",0
1113,301,,12.0,"[4, 2, 1]",1
1113,104,,32.0,"[1, 2, 3]",0
1113,202,,32.0,[3],0
1113,203,,32.0,[3],0
1113,204,,21.0,"[3, 2]",0
1113,302,,21.0,"[4, 2]",0
1113,303,,21.0,"[4, 2]",0
1113,103,,21.0,"[1, 2, 3, 2]",0
1113,101,,23.0,"[1, 2]",0
1113,102,,23.0,"[1, 2]",0
1113,201,,23.0,"[3, 2, 1, 2]",0
1116,301,,12.0,"[4, 2, 1]",1
1116,203,,32.0,[3],0
1116,204,,21.0,"[3, 2]",0
1116,302,,21.0,"[4, 2]",0
1116,303,,21.0,"[4, 2]",0
1116,103,,21.0,"[1, 2, 3, 2]",0
1116,104,,21.0,"[1, 2, 3, 2]",0
1116,202,,21.0,"[3, 2]",0
1116,101,,23.0,"[1, 2]",0
1116,102,,23.0,"[1, 2]",0
1116,201,,23.0,"[3, 2, 1, 2]",0
1117,203,2.0,,"[3, 2]",0
1117,301,,12.0,"[4, 2, 1]",1
1117,204,,21.0,"[3, 2]",0
1117,302,,21.0,"[4, 2]",0
1117,303,,21.0,"[4, 2]",0
1117,103,,21.0,"[1, 2, 3, 2]",0
1117,104,,21.0,"[1, 2, 3, 2]",0
1117,202,,21.0,"[3, 2]",0
1117,101,,23.0,"[1, 2]",0
1117,102,,23.0,"[1, 2]",0
1117,201,,23.0,"[3, 2, 1, 2]",0
1118,203,2.0,,"[3, 2]",0
1118,301,,12.0,"[4, 2, 1]",1
1118,204,,21.0,"[3, 2]",0
1118,302,,21.0,"[4, 2]",0
1118,303,,21.0,"[4, 2]",0
1118,103,,21.0,"[1, 2, 3, 2]",0
1118,104,,21.0,"[1, 2, 3, 2]",0
1118,202,,21.0,"[3, 2]",0
1118,101,,23.0,"[1, 2]",0
1118,102,,23.0,"[1, 2]",0
1118,201,,23.0,"[3, 2, 1, 2]",0
1119,301,2.0,,"[4, 2, 1, 2]",1
1119,204,,21.0,"[3, 2]",0
1119,302,,21.0,"[4, 2]",0
1119,303,,21.0,"[4, 2]",0
1119,103,,21.0,"[1, 2, 3, 2]",0
1119,104,,21.0,"[1, 2, 3, 2]",0
1119,202,,21.0,"[3, 2]",0
1119,203,,21.0,"[3, 2]",0
1119,101,,23.0,"[1, 2]",0
1119,102,,23.0,"[1, 2]",0
1119,201,,23.0,"[3, 2, 1, 2]",0
1120,301,2.0,,"[4, 2, 1, 2]",0
1120,204,,21.0,"[3, 2]",0
1120,302,,21.0,"[4, 2]",0
1120,303,,21.0,"[4, 2]",0
1120,103,,21.0,"[1, 2, 3, 2]",0
1120,104,,21.0,"[1, 2, 3, 2]",0
1120,202,,21.0,"[3, 2]",0
1120,203,,21.0,"[3, 2]",0
1120,101,,23.0,"[1, 2]",0
1120,102,,23.0,"[1, 2]",0
1120,201,,23.0,"[3, 2, 1, 2]",0
1121,204,,21.0,"[3, 2]",0
1121,302,,21.0,"[4, 2]",0
1121,303,,21.0,"[4, 2]",0
1121,103,,21.0,"[1, 2, 3, 2]",0
1121,104,,21.0,"[1, 2, 3, 2]",0
1121,202,,21.0,"[3, 2]",0
1121,203,,21.0,"[3, 2]",0
1121,101,,23.0,"[1, 2]",0
1121,102,,23.0,"[1, 2]",0
1121,201,,23.0,"[3, 2, 1, 2]",0
1121,301,,24.0,"[4, 2, 1, 2]",0
1127,101,3.0,,"[1, 2, 3]",0
1127,301,,42.0,[4],0
1127,204,,21.0,"[3, 2]",0
1127,302,,21.0,"[4, 2]",0
1127,303,,21.0,"[4, 2]",0
1127,103,,21.0,"[1, 2, 3, 2]",0
1127,104,,21.0,"[1, 2, 3, 2]",0
1127,202,,21.0,"[3, 2]",0
1127,203,,21.0,"[3, 2]",0
1127,102,,23.0,"[1, 2]",0
1127,201,,23.0,"[3, 2, 1, 2]",0
1128,101,3.0,,"[1, 2, 3]",0
1128,301,,42.0,[4],0
1128,204,,21.0,"[3, 2]",0
1128,302,,21.0,"[4, 2]",0
1128,303,,21.0,"[4, 2]",0
1128,103,,21.0,"[1, 2, 3, 2]",0
1128,104,,21.0,"[1, 2, 3, 2]",0
1128,202,,21.0,"[3, 2]",0
1128,203,,21.0,"[3, 2]",0
1128,102,,23.0,"[1, 2]",0
1128,201,,23.0,"[3, 2, 1, 2]",0
1129,101,,32.0,"[1, 2, 3]",0
1129,301,,42.0,[4],0
1129,204,,21.0,"[3, 2]",0
1129,302,,21.0,"[4, 2]",0
1129,303,,21.0,"[4, 2]",0
1129,103,,21.0,"[1, 2, 3, 2]",0
1129,104,,21.0,"[1, 2, 3, 2]",0
